datetime,open,high,low,close,median,MA365,MA182,MA121,MA30,MA14,MA7,MA3,dMed%,d365%,d182%,d121%,d30%,d14%,d7%,d3%,a365,a182,a121,a30,a14,a7,a3,aMed,fastAvg,slowAvg,spread,spreadVel,orderScore,s14_30,s7_30,longBelow,longAbove,cluster%,vel%,acc%,vol%,crossMA365,crossMA182,crossMA121,crossMA30,crossMA14,crossMA7,crossMA3,crossMed,MA3_7,MA7_14,MA14_30,MA30_121,MA121_182,MA182_365
2010.01.15 00:00,1.44978,1.45108,1.43365,1.43857,1.44629,1.39805,1.45746,1.47182,1.43921,1.44279,1.44785,1.44629,-0.5338,2.8982,-1.2959,-2.2592,-0.0444,-0.2922,-0.6412,-0.5338,1,0,0,0,0,0,0,0,1.44564,1.44244,0.003200,-0.001281,2,1,1,0,0,1.9005,0.1682,0.2138,0.0705,0,0,0,-1,-1,-1,0,-1,0,1,1,0,1,1
2010.01.18 00:00,1.43480,1.43995,1.43348,1.43872,1.44255,1.39848,1.45768,1.47151,1.43853,1.44255,1.44536,1.44236,-0.2653,2.8771,-1.3006,-2.2281,0.0132,-0.2653,-0.4593,-0.2521,1,0,0,1,0,0,0,0,1.44342,1.44256,0.000864,-0.002336,2,1,1,0,0,1.8936,0.1067,0.0192,0.0710,0,0,0,1,0,0,0,0,0,1,1,0,1,1
2010.01.19 00:00,1.43881,1.44131,1.42527,1.42869,1.44126,1.39896,1.45773,1.47102,1.43742,1.44179,1.44126,1.43533,-0.8719,2.1253,-1.9918,-2.8777,-0.6077,-0.9087,-0.8719,-0.4624,1,0,0,0,0,0,0,0,1.43946,1.44257,-0.003110,-0.003974,0,1,1,0,0,1.8875,0.0743,0.0978,0.0700,0,0,0,-1,0,0,0,0,0,0,1,0,1,1
2010.01.20 00:00,1.42869,1.42890,1.40818,1.41062,1.43632,1.39944,1.45764,1.47029,1.43632,1.43886,1.43328,1.42601,-1.7892,0.7989,-3.2259,-4.0584,-1.7892,-1.9624,-1.5807,-1.0792,1,0,0,0,0,0,0,0,1.43271,1.44246,-0.009743,-0.006633,0,1,0,0,0,1.8815,0.1285,0.1248,0.0678,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2010.01.21 00:00,1.41062,1.41415,1.40285,1.40837,1.43517,1.39983,1.45755,1.46957,1.43517,1.43665,1.42499,1.41589,-1.8677,0.6099,-3.3740,-4.1644,-1.8677,-1.9686,-1.1666,-0.5313,1,0,0,0,0,0,0,0,1.42585,1.44232,-0.016470,-0.006727,0,1,0,0,0,1.8756,0.3638,0.1618,0.0631,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2010.01.22 00:00,1.40833,1.41807,1.40662,1.41363,1.43393,1.40026,1.45754,1.46895,1.43455,1.43393,1.42001,1.41087,-1.4157,0.9545,-3.0124,-3.7658,-1.4582,-1.4157,-0.4490,0.1954,1,0,0,0,0,0,1,0,1.42160,1.44225,-0.020647,-0.004177,-2,0,0,0,0,1.8694,0.3238,0.1607,0.0587,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2010.01.25 00:00,1.41523,1.41938,1.41278,1.41481,1.43029,1.40072,1.45749,1.46821,1.43407,1.43029,1.41522,1.41227,-1.0824,1.0060,-2.9286,-3.6372,-1.3432,-1.0824,-0.0293,0.1799,1,0,0,0,0,0,1,0,1.41926,1.44214,-0.022880,-0.002233,-2,0,0,0,0,1.8636,0.3099,0.1665,0.0506,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.01.26 00:00,1.41476,1.41784,1.40422,1.40770,1.42614,1.40105,1.45737,1.46751,1.43293,1.42614,1.41103,1.41205,-1.2931,0.4743,-3.4080,-4.0754,-1.7607,-1.2931,-0.2357,-0.3078,1,0,0,0,0,0,0,0,1.41640,1.44198,-0.025571,-0.002692,0,0,0,0,0,1.8577,0.3127,0.1543,0.0373,0,0,0,0,0,0,-1,0,1,0,0,0,1,1
2010.01.27 00:00,1.40773,1.40963,1.39935,1.40327,1.42142,1.40138,1.45726,1.46679,1.43147,1.42142,1.40956,1.40859,-1.2766,0.1347,-3.7049,-4.3302,-1.9700,-1.2766,-0.4460,-0.3779,1,0,0,0,0,0,0,0,1.41319,1.44181,-0.028620,-0.003049,-2,0,0,0,0,1.8517,0.3375,0.0732,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.01.28 00:00,1.40332,1.40518,1.39464,1.39609,1.41605,1.40170,1.45720,1.46595,1.42960,1.41605,1.40710,1.40235,-1.4093,-0.3999,-4.1939,-4.7655,-2.3443,-1.4093,-0.7825,-0.4466,0,0,0,0,0,0,0,0,1.40850,1.44162,-0.033116,-0.004495,-2,0,0,0,0,1.8461,0.3882,0.0286,0.0262,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.01.29 00:00,1.39616,1.39870,1.38610,1.38611,1.41080,1.40205,1.45704,1.46509,1.42739,1.41080,1.40160,1.39516,-1.7501,-1.1371,-4.8684,-5.3905,-2.8918,-1.7501,-1.1049,-0.6484,0,0,0,0,0,0,0,0,1.40252,1.44139,-0.038876,-0.005761,-2,0,0,0,0,1.8413,0.4992,0.0392,0.0342,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.02.01 00:00,1.38627,1.39376,1.38521,1.39325,1.40625,1.40248,1.45679,1.46434,1.42555,1.40625,1.39728,1.39182,-0.9247,-0.6585,-4.3619,-4.8546,-2.2660,-0.9247,-0.2887,0.1030,0,0,0,0,0,0,1,0,1.39845,1.44121,-0.042754,-0.003878,-2,0,0,0,0,1.8368,0.5940,0.0354,0.0367,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2010.02.02 00:00,1.39329,1.39738,1.38858,1.39671,1.40306,1.40293,1.45644,1.46357,1.42390,1.40306,1.39509,1.39202,-0.4523,-0.4434,-4.1013,-4.5681,-1.9096,-0.4523,0.1164,0.3367,0,0,0,0,0,1,1,0,1.39672,1.44098,-0.044259,-0.001505,-2,0,0,0,0,1.8322,0.6301,0.0288,0.0377,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010.02.03 00:00,1.39675,1.40255,1.38855,1.38912,1.40327,1.40327,1.45605,1.46282,1.42154,1.40091,1.39226,1.39303,-1.0083,-1.0083,-4.5968,-5.0382,-2.2805,-0.8413,-0.2252,-0.2804,0,0,0,0,0,0,0,0,1.39540,1.44071,-0.045317,-0.001058,0,0,0,0,0,1.8276,0.6939,0.0314,0.0406,0,0,0,0,0,-1,-1,0,1,0,0,0,1,1
2010.02.04 00:00,1.38894,1.39023,1.37149,1.37273,1.40361,1.40361,1.45552,1.46185,1.41865,1.39734,1.38758,1.38619,-2.2003,-2.2003,-5.6880,-6.0961,-3.2370,-1.7613,-1.0705,-0.9708,0,0,0,0,0,0,0,0,1.39037,1.44033,-0.049956,-0.004639,-2,0,0,0,0,1.8235,0.7661,0.0918,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.02.05 00:00,1.37277,1.37448,1.35854,1.36776,1.40396,1.40396,1.45500,1.46073,1.41537,1.39275,1.38391,1.37654,-2.5783,-2.5783,-5.9956,-6.3647,-3.3637,-1.7946,-1.1673,-0.6376,0,0,0,0,0,0,0,0,1.38440,1.43989,-0.055493,-0.005538,-2,0,0,0,0,1.8197,0.8420,0.0334,0.0577,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.02.08 00:00,1.36561,1.37128,1.36210,1.36552,1.40423,1.40423,1.45459,1.45951,1.41242,1.38783,1.37837,1.36867,-2.7570,-2.7570,-6.1232,-6.4396,-3.3205,-1.6073,-0.9321,-0.2302,0,0,0,0,0,0,0,0,1.37829,1.43944,-0.061155,-0.005662,-2,0,0,0,0,1.8157,0.9214,0.0690,0.0614,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.02.09 00:00,1.36550,1.38380,1.36488,1.37938,1.40454,1.40454,1.45431,1.45848,1.40962,1.38499,1.37490,1.37089,-1.7915,-1.7915,-5.1525,-5.4235,-2.1456,-0.4053,0.3257,0.6196,0,0,0,0,0,1,1,0,1.37693,1.43911,-0.062185,-0.001030,-2,0,0,0,0,1.8109,1.0026,0.0788,0.0626,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2010.02.10 00:00,1.37942,1.38119,1.36767,1.37337,1.40486,1.40486,1.45399,1.45727,1.40609,1.38200,1.37175,1.37276,-2.2416,-2.2416,-5.5449,-5.7571,-2.3268,-0.6247,0.1180,0.0447,0,0,0,0,0,1,1,0,1.37550,1.43871,-0.063202,-0.001018,0,0,0,0,0,1.8058,1.0869,0.1082,0.0677,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2010.02.11 00:00,1.37336,1.38000,1.35955,1.36885,1.40243,1.40517,1.45359,1.45607,1.40243,1.37928,1.37098,1.37387,-2.3948,-2.5848,-5.8300,-5.9900,-2.3948,-0.7562,-0.1551,-0.3651,0,0,0,0,0,0,0,0,1.37471,1.43828,-0.063571,-0.000368,0,0,0,0,1,1.8012,0.8888,0.0166,0.0672,0,0,0,0,0,-1,-1,0,1,0,0,0,1,1
2010.02.12 00:00,1.36885,1.36943,1.35311,1.36309,1.39846,1.40546,1.45309,1.45475,1.39846,1.37698,1.37004,1.36844,-2.5293,-3.0144,-6.1939,-6.3010,-2.5293,-1.0086,-0.5074,-0.3907,0,0,0,0,0,0,0,0,1.37182,1.43777,-0.065948,-0.002378,-2,0,0,0,1,1.7970,0.5884,0.0101,0.0636,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.02.15 00:00,1.36158,1.36322,1.35785,1.35973,1.39437,1.40574,1.45262,1.45331,1.39437,1.37363,1.36888,1.36389,-2.4841,-3.2730,-6.3949,-6.4392,-2.4841,-1.0116,-0.6687,-0.3050,0,0,0,0,0,0,0,0,1.36880,1.43723,-0.068425,-0.002477,-2,0,0,0,1,1.7937,0.4244,0.0168,0.0634,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010.02.16 00:00,1.35981,1.37785,1.35879,1.37587,1.39152,1.40611,1.45238,1.45196,1.39152,1.37154,1.36818,1.36623,-1.1245,-2.1507,-5.2681,-5.2407,-1.1245,0.3156,0.5619,0.7056,0,0,0,0,1,1,1,0,1.36865,1.43682,-0.068168,0.000258,-4,0,0,0,1,1.7904,0.4469,0.0136,0.0575,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2010.02.17 00:00,1.37595,1.37881,1.35859,1.35993,1.38794,1.40651,1.45197,1.45043,1.38794,1.36862,1.36549,1.36518,-2.0178,-3.3114,-6.3390,-6.2394,-2.0178,-0.6352,-0.4075,-0.3843,0,0,0,0,0,0,0,0,1.36643,1.43630,-0.069870,-0.001702,-4,0,0,0,1,1.7874,0.4692,0.0037,0.0553,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1
2010.02.18 00:00,1.35992,1.36537,1.34835,1.34923,1.38432,1.40687,1.45140,1.44881,1.38432,1.36627,1.36157,1.36168,-2.5351,-4.0969,-7.0391,-6.8730,-2.5351,-1.2474,-0.9063,-0.9141,0,0,0,0,0,0,0,0,1.36317,1.43569,-0.072516,-0.002646,-2,0,0,0,1,1.7844,0.6861,0.0094,0.0542,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010.02.19 00:00,1.34952,1.36174,1.34433,1.36116,1.38208,1.40722,1.45090,1.44725,1.38208,1.36561,1.36118,1.35677,-1.5134,-3.2734,-6.1854,-5.9486,-1.5134,-0.3261,-0.0018,0.3233,0,0,0,0,0,0,1,0,1.36119,1.43513,-0.073936,-0.001420,-4,0,0,0,1,1.7811,0.6465,0.0194,0.0505,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010.02.22 00:00,1.36133,1.36531,1.35745,1.35996,1.37988,1.40752,1.45034,1.44571,1.37988,1.36506,1.36123,1.35678,-1.4433,-3.3792,-6.2317,-5.9314,-1.4433,-0.3734,-0.0933,0.2341,0,0,0,0,0,0,1,0,1.36102,1.43452,-0.073501,0.000435,-4,0,0,0,1,1.7774,0.5231,0.0199,0.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010.02.23 00:00,1.35993,1.36913,1.34961,1.35136,1.37705,1.40783,1.44973,1.44399,1.37705,1.36225,1.35633,1.35749,-1.8653,-4.0114,-6.7857,-6.4151,-1.8653,-0.7998,-0.3663,-0.4518,0,0,0,0,0,0,0,0,1.35869,1.43385,-0.075162,-0.001660,-2,0,0,0,1,1.7739,0.6395,0.0493,0.0418,0,0,0,0,0,0,-1,0,1,0,0,0,0,1
2010.02.24 00:00,1.35141,1.36250,1.35020,1.35372,1.37427,1.40809,1.44914,1.44228,1.37427,1.36029,1.35509,1.35501,-1.4952,-3.8614,-6.5848,-6.1404,-1.4952,-0.4830,-0.1008,-0.0954,0,0,0,0,0,0,0,0,1.35680,1.43317,-0.076376,-0.001214,-4,0,0,0,1,1.7705,0.6089,0.0553,0.0419,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010.02.25 00:00,1.35372,1.35702,1.34504,1.35383,1.37182,1.40841,1.44860,1.44059,1.37182,1.35879,1.35601,1.35297,-1.3114,-3.8751,-6.5421,-6.0228,-1.3114,-0.3649,-0.1605,0.0636,0,0,0,0,0,0,1,0,1.35592,1.43253,-0.076612,-0.000236,-4,0,0,0,1,1.7672,0.5478,0.2535,0.0438,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010.02.26 00:00,1.35388,1.36826,1.35300,1.36310,1.36999,1.40875,1.44804,1.43918,1.36999,1.35879,1.35639,1.35688,-0.5032,-3.2407,-5.8661,-5.2860,-0.5032,0.3173,0.4944,0.4582,0,0,0,0,1,1,1,0,1.35736,1.43199,-0.074635,0.001977,-2,0,0,0,1,1.7638,0.3519,0.2969,0.0499,0,0,0,0,1,1,0,0,1,0,0,0,0,1
