datetime,open,high,low,close,median,MA365,MA182,MA121,MA30,MA14,MA7,MA3,dMed%,d365%,d182%,d121%,d30%,d14%,d7%,d3%,a365,a182,a121,a30,a14,a7,a3,aMed,fastAvg,slowAvg,spread,spreadVel,orderScore,s14_30,s7_30,longBelow,longAbove,cluster%,vel%,acc%,vol%,cluPct,velPct,accPct,volPct,crossMA365,crossMA182,crossMA121,crossMA30,crossMA14,crossMA7,crossMA3,crossMed,MA3_7,MA7_14,MA14_30,MA30_121,MA121_182,MA182_365
2011.03.01 00:00,1.38088,1.38532,1.37628,1.37750,1.36657,1.31869,1.34748,1.34701,1.36657,1.37073,1.37774,1.37787,0.8001,4.4599,2.2275,2.2636,0.8001,0.4939,-0.0173,-0.0269,1,1,1,1,1,0,0,1,1.37545,1.33773,0.037719,0.001253,4,1,1,1,0,1.1829,0.3089,0.0495,0.0533,0.266,0.464,0.373,0.298,0,0,0,0,0,-1,-1,0,1,1,1,1,0,1
2011.03.02 00:00,1.37755,1.38897,1.37447,1.38633,1.36735,1.31880,1.34830,1.34697,1.36735,1.37376,1.38002,1.38157,1.3881,5.1208,2.8206,2.9221,1.3881,0.9149,0.4571,0.3445,1,1,1,1,1,1,1,1,1.37845,1.33802,0.040429,0.002710,4,1,1,1,0,1.2672,0.3072,0.0101,0.0345,0.286,0.456,0.115,0.071,0,0,0,0,0,1,1,0,1,1,1,1,0,1
2011.03.03 00:00,1.38633,1.39728,1.38329,1.39596,1.36797,1.31893,1.34917,1.34689,1.36797,1.37731,1.38318,1.38660,2.0463,5.8405,3.4678,3.6434,2.0463,1.3543,0.9240,0.6753,1,1,1,1,1,1,1,1,1.38236,1.33833,0.044031,0.003603,4,1,1,1,0,1.3795,0.3098,0.0099,0.0241,0.325,0.464,0.111,0.004,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.03.04 00:00,1.39596,1.40052,1.39418,1.39863,1.36879,1.31907,1.35001,1.34673,1.36879,1.38025,1.38786,1.39364,2.1798,6.0317,3.6013,3.8539,2.1798,1.3319,0.7760,0.3581,1,1,1,1,1,1,1,1,1.38725,1.33860,0.048646,0.004615,4,1,1,1,0,1.5231,0.3154,0.0256,0.0243,0.377,0.464,0.246,0.008,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.03.07 00:00,1.39921,1.40354,1.39550,1.39682,1.37035,1.31921,1.35085,1.34645,1.37035,1.38318,1.39105,1.39714,1.9314,5.8831,3.4028,3.7411,1.9314,0.9859,0.4149,-0.0227,1,1,1,1,1,1,0,1,1.39046,1.33884,0.051619,0.002973,4,1,1,1,0,1.6144,0.3321,0.0556,0.0290,0.433,0.472,0.409,0.056,0,0,0,0,0,0,-1,0,1,1,1,1,0,1
2011.03.08 00:00,1.39682,1.39881,1.38622,1.39023,1.37182,1.31930,1.35179,1.34630,1.37182,1.38567,1.39359,1.39523,1.3421,5.3760,2.8435,3.2631,1.3421,0.3294,-0.2414,-0.3581,1,1,1,1,1,0,0,1,1.39150,1.33913,0.052363,0.000744,4,1,1,1,0,1.6359,0.3843,0.1349,0.0304,0.437,0.516,0.687,0.063,0,0,0,0,0,-1,0,0,1,1,1,1,0,1
2011.03.09 00:00,1.39021,1.39411,1.38553,1.39045,1.37330,1.31939,1.35270,1.34629,1.37330,1.38722,1.39442,1.39250,1.2484,5.3856,2.7907,3.2801,1.2484,0.2328,-0.2846,-0.1472,1,1,1,1,1,0,0,1,1.39138,1.33946,0.051918,-0.000445,2,1,1,1,0,1.6202,0.4355,0.0182,0.0332,0.437,0.556,0.167,0.087,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2011.03.10 00:00,1.39046,1.39236,1.37748,1.37999,1.37409,1.31941,1.35355,1.34633,1.37409,1.38720,1.39122,1.38689,0.4295,4.5918,1.9535,2.4999,0.4295,-0.5199,-0.8075,-0.4975,1,1,1,1,0,0,0,1,1.38844,1.33976,0.048676,-0.003242,2,1,1,1,0,1.5182,0.3243,-0.0056,0.0327,0.373,0.460,0.048,0.083,0,0,0,0,-1,0,0,0,0,1,1,1,0,1
2011.03.11 00:00,1.37994,1.39147,1.37519,1.39016,1.37490,1.31949,1.35449,1.34647,1.37490,1.38869,1.38953,1.38687,1.1102,5.3556,2.6335,3.2445,1.1102,0.1055,0.0453,0.2375,1,1,1,1,1,1,1,1,1.38836,1.34015,0.048212,-0.000465,2,1,1,1,0,1.5028,0.1203,-0.0047,0.0325,0.357,0.127,0.044,0.083,0,0,0,0,1,1,1,0,0,1,1,1,0,1
2011.03.14 00:00,1.39507,1.40026,1.39043,1.39935,1.37671,1.31958,1.35535,1.34686,1.37671,1.39054,1.39004,1.38983,1.6442,6.0449,3.2465,3.8976,1.6442,0.6334,0.6701,0.6847,1,1,1,1,1,1,1,1,1.39014,1.34060,0.049542,0.001330,0,1,1,1,0,1.5422,0.0303,-0.0136,0.0354,0.393,0.036,0.151,0.111,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2011.03.15 00:00,1.39941,1.40123,1.38550,1.39714,1.37862,1.31967,1.35611,1.34718,1.37862,1.39251,1.39142,1.39555,1.3431,5.8701,3.0259,3.7086,1.3431,0.3328,0.4112,0.1139,1,1,1,1,1,1,1,1,1.39316,1.34099,0.052172,0.002630,2,1,1,1,0,1.6219,0.0653,-0.0188,0.0393,0.452,0.083,0.187,0.163,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2011.03.16 00:00,1.39710,1.40003,1.38665,1.39121,1.38055,1.31979,1.35680,1.34756,1.38055,1.39299,1.39157,1.39590,0.7722,5.4113,2.5362,3.2390,0.7722,-0.1281,-0.0259,-0.3360,1,1,1,1,0,0,0,1,1.39349,1.34138,0.052104,-0.000068,2,1,1,1,0,1.6175,0.2442,-0.0224,0.0418,0.448,0.361,0.222,0.198,0,0,0,0,-1,-1,-1,0,1,0,1,1,0,1
2011.03.17 00:00,1.39126,1.40518,1.38691,1.40152,1.38296,1.31998,1.35752,1.34817,1.38296,1.39355,1.39588,1.39662,1.3421,6.1775,3.2409,3.9569,1.3421,0.5719,0.4043,0.3506,1,1,1,1,1,1,1,1,1.39535,1.34189,0.053457,0.001354,4,1,1,1,0,1.6566,0.3344,0.0074,0.0449,0.488,0.484,0.075,0.234,0,0,0,0,1,1,1,0,1,1,1,1,0,1
2011.03.18 00:00,1.40156,1.41831,1.39801,1.41793,1.38577,1.32022,1.35839,1.34892,1.38577,1.39548,1.40143,1.40355,2.3205,7.4011,4.3829,5.1158,2.3205,1.6088,1.1774,1.0243,1,1,1,1,1,1,1,1,1.40015,1.34251,0.057643,0.004186,4,1,1,1,0,1.7827,0.4886,0.2008,0.0500,0.532,0.615,0.762,0.282,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.03.21 00:00,1.41808,1.42395,1.41411,1.42138,1.38854,1.32050,1.35928,1.34958,1.38854,1.39794,1.40584,1.41361,2.3651,7.6397,4.5687,5.3203,2.3651,1.6770,1.1057,0.5497,1,1,1,1,1,1,1,1,1.40579,1.34312,0.062676,0.005033,4,1,1,1,0,1.9345,0.5317,0.1719,0.0539,0.583,0.631,0.730,0.321,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.03.22 00:00,1.42140,1.42479,1.41788,1.41884,1.39079,1.32083,1.36000,1.35017,1.39079,1.40080,1.41018,1.41938,2.0165,7.4204,4.3264,5.0859,2.0165,1.2881,0.6144,-0.0383,1,1,1,1,1,1,0,1,1.41012,1.34367,0.066451,0.003775,4,1,1,1,0,2.0477,0.5954,0.1570,0.0527,0.619,0.675,0.710,0.294,0,0,0,0,0,0,-1,0,1,1,1,1,0,1
2011.03.23 00:00,1.41881,1.42140,1.40767,1.40988,1.39272,1.32115,1.36054,1.35072,1.39272,1.40274,1.41391,1.41670,1.2319,6.7163,3.6266,4.3800,1.2319,0.5090,-0.2850,-0.4814,1,1,1,1,1,0,0,1,1.41112,1.34414,0.066981,0.000530,4,1,1,1,0,2.0612,0.6996,0.2863,0.0480,0.627,0.710,0.802,0.258,0,0,0,0,0,-1,0,0,1,1,1,1,0,1
2011.03.24 00:00,1.40991,1.42189,1.40534,1.41802,1.39511,1.32145,1.36121,1.35164,1.39511,1.40654,1.41721,1.41558,1.6418,7.3082,4.1738,4.9113,1.6418,0.8160,0.0572,0.1724,1,1,1,1,1,1,1,1,1.41311,1.34476,0.068348,0.001366,2,1,1,1,0,2.0996,0.8790,0.2391,0.0451,0.631,0.813,0.794,0.222,0,0,0,0,0,1,1,0,0,1,1,1,0,1
2011.03.25 00:00,1.41798,1.41930,1.40548,1.40868,1.39665,1.32168,1.36166,1.35250,1.39665,1.40839,1.41536,1.41219,0.8613,6.5823,3.4529,4.1538,0.8613,0.0202,-0.4720,-0.2488,1,1,1,1,1,0,0,1,1.41198,1.34528,0.066701,-0.001647,2,1,1,1,0,2.0468,0.6156,0.0560,0.0452,0.619,0.671,0.425,0.222,0,0,0,0,0,-1,-1,0,0,1,1,1,0,1
2011.03.28 00:00,1.40463,1.41149,1.40204,1.40819,1.39792,1.32194,1.36216,1.35335,1.39792,1.40928,1.41272,1.41163,0.7344,6.5246,3.3794,4.0523,0.7344,-0.0773,-0.3208,-0.2437,1,1,1,1,0,0,0,1,1.41121,1.34581,0.065396,-0.001305,2,1,1,1,0,2.0049,0.2793,-0.0777,0.0462,0.603,0.393,0.496,0.234,0,0,0,0,-1,0,0,0,0,1,1,1,0,1
2011.03.29 00:00,1.40825,1.41484,1.40469,1.41084,1.39954,1.32217,1.36256,1.35435,1.39954,1.41065,1.41112,1.40924,0.8072,6.7063,3.5433,4.1713,0.8072,0.0135,-0.0200,0.1138,1,1,1,1,1,0,1,1,1.41034,1.34636,0.063977,-0.001419,2,1,1,1,0,1.9591,0.1882,-0.0985,0.0459,0.587,0.266,0.583,0.222,0,0,0,0,1,0,1,0,0,1,1,1,0,1
2011.03.30 00:00,1.41082,1.41464,1.40516,1.41253,1.40098,1.32238,1.36295,1.35552,1.40098,1.41278,1.41165,1.41052,0.8244,6.8172,3.6379,4.2060,0.8244,-0.0178,0.0622,0.1425,1,1,1,1,0,1,1,1,1.41165,1.34695,0.064703,0.000726,0,1,1,1,0,1.9793,0.1770,-0.0982,0.0413,0.595,0.234,0.575,0.163,0,0,0,0,-1,1,0,0,0,0,1,1,0,1
2011.03.31 00:00,1.41253,1.42319,1.41157,1.41736,1.40279,1.32264,1.36337,1.35689,1.40279,1.41436,1.41152,1.41358,1.0384,7.1615,3.9602,4.4567,1.0384,0.2118,0.4137,0.2676,1,1,1,1,1,1,1,1,1.41315,1.34763,0.065522,0.000820,2,1,1,1,0,2.0018,0.1588,-0.3238,0.0346,0.607,0.202,0.813,0.087,0,0,0,0,1,0,0,0,1,0,1,1,0,1
2011.04.01 00:00,1.41733,1.42448,1.40614,1.42344,1.40448,1.32293,1.36371,1.35816,1.40448,1.41492,1.41447,1.41778,1.3500,7.5976,4.3800,4.8063,1.3500,0.6024,0.6340,0.3995,1,1,1,1,1,1,1,1,1.41572,1.34827,0.067454,0.001932,2,1,1,1,0,2.0583,0.3954,-0.2178,0.0350,0.635,0.516,0.758,0.087,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2011.04.04 00:00,1.42312,1.42677,1.41925,1.42177,1.40565,1.32325,1.36413,1.35932,1.40565,1.41495,1.41719,1.42086,1.1466,7.4455,4.2256,4.5946,1.1466,0.4816,0.3233,0.0643,1,1,1,1,1,1,1,1,1.41767,1.34890,0.068770,0.001315,4,1,1,1,0,2.0967,0.4028,-0.0668,0.0385,0.639,0.516,0.448,0.115,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.04.05 00:00,1.42177,1.42445,1.41511,1.42183,1.40671,1.32359,1.36442,1.36024,1.40671,1.41525,1.41939,1.42235,1.0750,7.4224,4.2074,4.5279,1.0750,0.4647,0.1722,-0.0363,1,1,1,1,1,1,0,1,1.41900,1.34942,0.069579,0.000809,4,1,1,1,0,2.1198,0.4352,0.0057,0.0421,0.647,0.544,0.056,0.183,0,0,0,0,0,0,-1,0,1,1,1,1,0,1
2011.04.06 00:00,1.42184,1.43483,1.42170,1.43299,1.40835,1.32396,1.36473,1.36141,1.40835,1.41756,1.42348,1.42553,1.7495,8.2349,5.0014,5.2575,1.7495,1.0881,0.6682,0.5233,1,1,1,1,1,1,1,1,1.42219,1.35004,0.072154,0.002575,4,1,1,1,0,2.1957,0.4350,0.0266,0.0406,0.663,0.540,0.266,0.147,0,0,0,0,0,0,1,0,1,1,1,1,0,1
2011.04.07 00:00,1.43298,1.43355,1.42424,1.43037,1.41018,1.32427,1.36503,1.36261,1.41018,1.41880,1.42608,1.42840,1.4320,8.0116,4.7864,4.9730,1.4320,0.8155,0.3008,0.1382,1,1,1,1,1,1,1,1,1.42443,1.35064,0.073787,0.001633,4,1,1,1,0,2.2425,0.4215,0.0335,0.0347,0.690,0.532,0.306,0.071,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.04.08 00:00,1.43037,1.44869,1.42908,1.44823,1.41280,1.32462,1.36546,1.36401,1.41280,1.42275,1.43104,1.43720,2.5076,9.3317,6.0616,6.1745,2.5076,1.7905,1.2014,0.7677,1,1,1,1,1,1,1,1,1.43033,1.35136,0.078966,0.005180,4,1,1,1,0,2.3954,0.5540,0.0353,0.0326,0.734,0.631,0.325,0.048,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.04.11 00:00,1.44530,1.44825,1.44205,1.44313,1.41567,1.32494,1.36588,1.36538,1.41567,1.42625,1.43531,1.44058,1.9396,8.9208,5.6554,5.6942,1.9396,1.1836,0.5448,0.1772,1,1,1,1,1,1,1,1,1.43405,1.35207,0.081978,0.003011,4,1,1,1,0,2.4817,0.7128,0.1638,0.0377,0.762,0.714,0.702,0.091,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2011.04.12 00:00,1.44316,1.45183,1.43770,1.44774,1.41829,1.32525,1.36632,1.36682,1.41829,1.42994,1.44049,1.44637,2.0765,9.2424,5.9593,5.9202,2.0765,1.2449,0.5032,0.0950,1,1,1,1,1,1,1,1,1.43893,1.35280,0.086135,0.004157,6,1,1,1,0,2.6028,0.8234,0.3156,0.0407,0.794,0.778,0.810,0.147,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.04.13 00:00,1.44782,1.45193,1.44130,1.44404,1.42032,1.32559,1.36669,1.36803,1.42032,1.43309,1.44270,1.44497,1.6700,8.9359,5.6599,5.5560,1.6700,0.7641,0.0927,-0.0644,1,1,1,1,1,1,0,1,1.44025,1.35344,0.086819,0.000683,6,1,1,1,0,2.6197,0.8499,0.3141,0.0392,0.798,0.794,0.806,0.123,0,0,0,0,0,0,-1,0,1,1,1,1,1,1
2011.04.14 00:00,1.44404,1.45141,1.43647,1.44860,1.42266,1.32597,1.36700,1.36931,1.42266,1.43621,1.44635,1.44679,1.8233,9.2486,5.9693,5.7909,1.8233,0.8624,0.1557,0.1249,1,1,1,1,1,1,1,1,1.44312,1.35409,0.089028,0.002209,6,1,1,1,0,2.6819,0.8853,0.2530,0.0400,0.810,0.817,0.782,0.127,0,0,0,0,0,0,1,0,1,1,1,1,1,1
2011.04.15 00:00,1.44858,1.45029,1.43905,1.44285,1.42501,1.32633,1.36735,1.37069,1.42501,1.43815,1.44527,1.44516,1.2521,8.7851,5.5219,5.2642,1.2521,0.3265,-0.1676,-0.1601,1,1,1,1,1,0,0,1,1.44286,1.35479,0.088073,-0.000955,4,1,1,1,0,2.6488,0.5543,0.0099,0.0390,0.802,0.615,0.123,0.115,0,0,0,0,0,-1,-1,0,0,1,1,1,1,1
2011.04.18 00:00,1.44162,1.44199,1.41574,1.42273,1.42597,1.32663,1.36756,1.37183,1.42597,1.43825,1.44119,1.43806,-0.2273,7.2436,4.0341,3.7104,-0.2273,-1.0792,-1.2810,-1.0660,1,1,1,0,0,0,0,0,1.43917,1.35534,0.083826,-0.004247,4,1,1,1,0,2.5194,0.4098,0.0008,0.0430,0.758,0.508,0.008,0.183,0,0,0,-1,-1,0,0,-1,0,1,1,1,1,1
2011.04.19 00:00,1.42273,1.43520,1.42051,1.43307,1.42666,1.32700,1.36802,1.37314,1.42666,1.43937,1.43826,1.43288,0.4493,7.9934,4.7554,4.3642,0.4493,-0.4380,-0.3607,0.0130,1,1,1,1,0,0,1,1,1.43684,1.35605,0.080787,-0.003039,2,1,1,1,0,2.4268,0.1315,-0.2284,0.0482,0.722,0.135,0.754,0.258,0,0,0,1,0,0,1,1,0,0,1,1,1,1
2011.04.20 00:00,1.43310,1.45437,1.43278,1.45211,1.42806,1.32747,1.36845,1.37475,1.42806,1.44129,1.43987,1.43597,1.6844,9.3889,6.1136,5.6269,1.6844,0.7509,0.8499,1.1240,1,1,1,1,1,1,1,1,1.43904,1.35689,0.082151,0.001364,2,1,1,1,0,2.4654,0.1424,-0.3006,0.0489,0.730,0.151,0.798,0.258,0,0,0,0,1,1,0,0,0,0,1,1,1,1
2011.04.21 00:00,1.45213,1.46478,1.45050,1.45501,1.42970,1.32793,1.36893,1.37642,1.42970,1.44375,1.44115,1.44673,1.7703,9.5701,6.2882,5.7096,1.7703,0.7798,0.9615,0.5723,1,1,1,1,1,1,1,1,1.44388,1.35776,0.086119,0.003969,4,1,1,1,0,2.5815,0.1477,-0.3860,0.0490,0.778,0.175,0.841,0.262,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2011.04.22 00:00,1.45499,1.45873,1.45339,1.45597,1.43180,1.32838,1.36940,1.37810,1.43180,1.44452,1.44378,1.45436,1.6884,9.6052,6.3220,5.6508,1.6884,0.7923,0.8445,0.1105,1,1,1,1,1,1,1,1,1.44756,1.35862,0.088932,0.002813,4,1,1,1,0,2.6620,0.4429,0.0119,0.0475,0.810,0.556,0.159,0.246,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2011.04.25 00:00,1.45604,1.46259,1.45251,1.45784,1.43361,1.32892,1.36988,1.37978,1.43361,1.44600,1.45080,1.45627,1.6905,9.7008,6.4212,5.6571,1.6905,0.8191,0.4852,0.1076,1,1,1,1,1,1,1,1,1.45102,1.35953,0.091495,0.002562,6,1,1,1,0,2.7352,0.5385,0.0467,0.0447,0.821,0.607,0.369,0.198,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.04.26 00:00,1.45785,1.46559,1.44929,1.46467,1.43615,1.32948,1.37048,1.38154,1.43615,1.44769,1.45712,1.45949,1.9858,10.1686,6.8727,6.0174,1.9858,1.1730,0.5181,0.3547,1,1,1,1,1,1,1,1,1.45477,1.36050,0.094268,0.002773,6,1,1,1,0,2.8131,0.6113,0.0790,0.0457,0.825,0.663,0.496,0.218,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.04.27 00:00,1.46468,1.47946,1.46321,1.47711,1.43928,1.33007,1.37125,1.38339,1.43928,1.45100,1.46212,1.46654,2.6282,11.0550,7.7202,6.7749,2.6282,1.7997,1.0252,0.7207,1,1,1,1,1,1,1,1,1.45989,1.36157,0.098317,0.004049,6,1,1,1,0,2.9276,0.6736,0.1397,0.0501,0.833,0.683,0.671,0.294,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.04.28 00:00,1.47710,1.48809,1.47705,1.48232,1.44253,1.33066,1.37194,1.38536,1.44253,1.45437,1.46758,1.47470,2.7582,11.3973,8.0459,6.9991,2.7582,1.9219,1.0042,0.5167,1,1,1,1,1,1,1,1,1.46555,1.36265,0.102899,0.004582,6,1,1,1,0,3.0571,0.7354,0.2145,0.0535,0.841,0.730,0.746,0.333,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.04.29 00:00,1.48231,1.48772,1.48034,1.48062,1.44563,1.33129,1.37260,1.38718,1.44563,1.45814,1.47251,1.48002,2.4206,11.2173,7.8699,6.7357,2.4206,1.5413,0.5506,0.0408,1,1,1,1,1,1,1,1,1.47022,1.36369,0.106536,0.003637,6,1,1,1,0,3.1584,0.9429,0.4943,0.0545,0.845,0.849,0.881,0.353,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.05.02 00:00,1.48249,1.49012,1.47632,1.48218,1.44857,1.33200,1.37331,1.38894,1.44857,1.46409,1.47738,1.48171,2.3200,11.2748,7.9277,6.7127,2.3200,1.2356,0.3249,0.0319,1,1,1,1,1,1,1,1,1.47439,1.36475,0.109641,0.003106,6,1,1,1,0,3.2438,1.0441,0.5021,0.0557,0.853,0.885,0.881,0.365,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.05.03 00:00,1.48225,1.48885,1.47542,1.48205,1.45124,1.33277,1.37392,1.39060,1.45124,1.46899,1.48086,1.48162,2.1232,11.2005,7.8705,6.5765,2.1232,0.8892,0.0806,0.0292,1,1,1,1,1,1,1,1,1.47715,1.36576,0.111392,0.001750,6,1,1,1,0,3.2896,1.0505,0.0709,0.0563,0.857,0.889,0.472,0.385,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.05.04 00:00,1.48205,1.49385,1.47748,1.48285,1.45401,1.33362,1.37446,1.39230,1.45401,1.47206,1.48200,1.48236,1.9832,11.1897,7.8862,6.5039,1.9832,0.7328,0.0571,0.0331,1,1,1,1,1,1,1,1,1.47881,1.36679,0.112017,0.000625,6,1,1,1,0,3.3017,1.0235,0.0300,0.0571,0.861,0.873,0.282,0.397,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.05.05 00:00,1.48280,1.48989,1.45096,1.45409,1.45548,1.33431,1.37471,1.39371,1.45548,1.47197,1.47636,1.47300,-0.0955,8.9767,5.7743,4.3323,-0.0955,-1.2147,-1.5083,-1.2836,1,1,1,0,0,0,0,0,1.47377,1.36758,0.106197,-0.005820,4,1,1,1,0,3.1270,0.5980,-0.0170,0.0589,0.845,0.659,0.179,0.421,0,0,0,-1,-1,-1,-1,-1,0,1,1,1,1,1
2011.05.06 00:00,1.45411,1.45873,1.43117,1.43149,1.45541,1.33490,1.37493,1.39505,1.45541,1.46952,1.46653,1.45614,-1.6437,7.2355,4.1138,2.6120,-1.6437,-2.5881,-2.3894,-1.6931,1,1,1,0,0,0,0,0,1.46407,1.36829,0.095772,-0.010425,2,1,1,1,0,2.8202,0.2717,-0.1553,0.0691,0.829,0.385,0.679,0.504,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2011.05.09 00:00,1.43656,1.44407,1.42548,1.43567,1.44042,1.33557,1.37527,1.39661,1.45565,1.46730,1.45723,1.44042,-0.3295,7.4951,4.3919,2.7969,-1.3728,-2.1560,-1.4795,-0.3295,1,1,1,0,0,0,0,0,1.45498,1.36915,0.085835,-0.009937,2,1,1,1,0,2.7050,0.2196,-0.5503,0.0729,0.817,0.313,0.881,0.544,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2011.05.10 00:00,1.43566,1.44118,1.42700,1.44101,1.43606,1.33625,1.37577,1.39834,1.45532,1.46494,1.44902,1.43606,0.3449,7.8395,4.7423,3.0516,-0.9836,-1.6334,-0.5529,0.3449,1,1,1,0,0,0,1,1,1.45001,1.37012,0.079886,-0.005949,2,1,0,1,0,2.5758,0.1348,-0.7659,0.0849,0.778,0.143,0.956,0.714,0,0,0,0,0,0,1,1,0,0,1,1,1,1
2011.05.11 00:00,1.44102,1.44224,1.41720,1.41997,1.43222,1.33690,1.37609,1.39978,1.45427,1.45922,1.43645,1.43222,-0.8551,6.2135,3.1887,1.4424,-2.3587,-2.6901,-1.1470,-0.8551,1,1,1,0,0,0,0,0,1.44263,1.37092,0.071705,-0.008181,2,1,0,1,0,2.3657,0.0178,-1.0056,0.1015,0.690,0.020,0.992,0.817,0,0,0,0,0,0,-1,-1,0,0,1,1,1,1
2011.05.12 00:00,1.41993,1.42760,1.41229,1.42402,1.42833,1.33763,1.37654,1.40124,1.45319,1.45339,1.43043,1.42833,-0.3020,6.4585,3.4495,1.6260,-2.0076,-2.0211,-0.4483,-0.3020,1,1,1,0,0,0,0,0,1.43739,1.37180,0.065586,-0.006119,2,1,0,1,0,2.2166,-0.1571,-1.0561,0.1137,0.659,0.202,0.992,0.901,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2011.05.13 00:00,1.42405,1.43388,1.40672,1.41170,1.41856,1.33829,1.37686,1.40237,1.45172,1.44650,1.42647,1.41856,-0.4838,5.4851,2.5300,0.6651,-2.7570,-2.4060,-1.0357,-0.4838,1,1,1,0,0,0,0,0,1.43051,1.37251,0.058003,-0.007583,0,0,0,1,0,2.0863,-0.2534,-0.9261,0.1262,0.611,0.369,0.968,0.956,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2011.05.16 00:00,1.40753,1.42437,1.40478,1.41604,1.41725,1.33906,1.37731,1.40331,1.45024,1.43989,1.42255,1.41725,-0.0856,5.7487,2.8119,0.9073,-2.3585,-1.6563,-0.4575,-0.0856,1,1,1,0,0,0,0,0,1.42656,1.37323,0.053337,-0.004667,0,0,0,1,0,1.9454,-0.3716,-0.0695,0.1332,0.560,0.516,0.472,0.968,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2011.05.17 00:00,1.41605,1.42379,1.41202,1.42354,1.41709,1.33976,1.37789,1.40428,1.44937,1.43404,1.41905,1.41709,0.4549,6.2532,3.3129,1.3714,-1.7819,-0.7321,0.3161,0.4549,1,1,1,0,0,1,1,1,1.42340,1.37398,0.049417,-0.003920,0,0,0,1,0,1.8199,-0.4094,0.0019,0.1301,0.540,0.548,0.032,0.964,0,0,0,0,0,1,1,1,0,0,0,1,1,1
2011.05.18 00:00,1.42351,1.42862,1.41946,1.42504,1.42007,1.34045,1.37845,1.40540,1.44947,1.42826,1.42007,1.42154,0.3501,6.3106,3.3802,1.3973,-1.6855,-0.2252,0.3501,0.2462,1,1,1,0,0,1,1,1,1.42329,1.37477,0.048522,-0.000894,2,0,0,1,0,1.7602,-0.3301,0.0201,0.1201,0.512,0.488,0.218,0.929,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2011.05.19 00:00,1.42499,1.43246,1.42058,1.43080,1.42142,1.34112,1.37896,1.40646,1.44937,1.42593,1.42142,1.42646,0.6596,6.6869,3.7595,1.7304,-1.2811,0.3417,0.6596,0.3042,1,1,1,0,1,1,1,1,1.42460,1.37551,0.049090,0.000568,2,0,0,1,0,1.7610,-0.1312,0.0131,0.1086,0.516,0.139,0.167,0.841,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2011.05.20 00:00,1.43077,1.43451,1.41321,1.41573,1.42223,1.34182,1.37933,1.40727,1.44771,1.42435,1.42223,1.42386,-0.4570,5.5082,2.6389,0.6012,-2.2093,-0.6053,-0.4570,-0.5708,1,1,1,0,0,0,0,0,1.42348,1.37614,0.047339,-0.001751,2,0,0,1,0,1.6825,0.1791,0.0385,0.0997,0.504,0.250,0.353,0.774,0,0,0,0,-1,-1,-1,-1,1,0,0,1,1,1
2011.05.23 00:00,1.41318,1.41429,1.39692,1.40465,1.41706,1.34247,1.37966,1.40794,1.44543,1.42125,1.41995,1.41706,-0.8758,4.6320,1.8116,-0.2336,-2.8210,-1.1680,-1.0776,-0.8758,1,1,0,0,0,0,0,0,1.41942,1.37669,0.042733,-0.004606,0,0,0,1,0,1.5784,-0.0136,0.0406,0.0917,0.417,0.020,0.365,0.710,0,0,-1,0,0,0,0,0,0,0,0,1,1,1
2011.05.24 00:00,1.40476,1.41327,1.40020,1.41022,1.41020,1.34322,1.38021,1.40849,1.44335,1.41817,1.41729,1.41020,0.0014,4.9883,2.1742,0.1226,-2.2951,-0.5607,-0.4987,0.0014,1,1,1,0,0,0,1,1,1.41522,1.37731,0.037912,-0.004821,0,0,0,1,0,1.4880,-0.1244,0.0143,0.0713,0.357,0.135,0.179,0.500,0,0,1,0,0,0,1,1,0,0,0,1,1,1
